TreeID,TreeHeight,TreeSpread,TreeNorth,TreeEast,FrmVigName,LocModName,TreeRem,TreePltDat,SpName,SpCmnName
AC4627,12,18,-32.00857892,115.8938026,Good vigour with average form,"Minor problems, e.g. lifting paving",Removed,,Eucalyptus sideroxylon, 
AC4628,3.5,4,-32.00855605,115.8929807,Good form with good vigour,Perfect suitability,Removed,,Eucalyptus caesia ssp. magna, 
AC4629,3,7,-32.00775865,115.8929466,Bifurcation of trunk & excellent vigour,Perfect suitability,Existing,,Acacia Species, 
AC4630,3,4,-32.00776076,115.8931074,Good vigour with average form,Could be better located but no problems,Existing,,Eucalyptus caesia ssp. magna, 
AC4631,22,16,-32.00776669,115.8937539,Good form with good vigour,Could be better located but no problems,Existing,,Pinus pinaster, 
AC4632,3,4,-32.00777312,115.8944218,Slight imperfections in form,Perfect suitability,Existing,,Agonis flexuosa 'Variegata', 
AC4633,5,5,-32.00772464,115.8888489,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus rudis, 
AC4634,19,20,-32.00776681,115.8934926,Good form with good vigour,Could be better located but no problems,Existing,,Pinus pinaster, 
AC4635,4,6,-32.00776258,115.892831,Good vigour with average form,Could be better located but no problems,Existing,,Agonis flexuosa, 
AC4636,2,3,-32.00868364,115.8930229,Good form with average vigour,Perfect suitability,Removed,,Eucalyptus caesia ssp. magna, 
AC4637,8,14,-32.00775697,115.892813,Bifurcation of trunk & excellent vigour,"Minor problems, e.g. lifting paving",Existing,,Agonis flexuosa, 
AC4638,12,15,-32.00773004,115.8887987,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus camaldulensis var. obtusa, 
AC4639,14,12,-32.0077496,115.8909785,Bifurcation of trunk & good vigour,Could be better located but no problems,Existing,,Ficus microcarpa var.hillii, 
AC4640,10,9,-32.00773751,115.888626,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus rudis, 
AC4641,4,8,-32.00775421,115.8911332,Good form with good vigour,Perfect suitability,Existing,,Acacia Species, 
AC4643,20,9,-32.00773452,115.8887228,Good form with good vigour,Could be better located but no problems,Existing,,Pinus pinaster, 
AC4644,19,18,-32.00777992,115.8936621,Good form with good vigour,Could be better located but no problems,Existing,,Pinus pinaster, 
AC4645,19,14,-32.00778356,115.8939421,Good form with average vigour,Could be better located but no problems,Existing,,Pinus pinaster, 
AC4646,2,3,-32.00778776,115.8944235,Slight imperfections in form,Could be better located but no problems,Existing,,Agonis flexuosa 'Variegata', 
AC4647,8,10,-32.00777377,115.8925997,Good form with good vigour,"Minor problems, e.g. lifting paving",Existing,,Agonis flexuosa, 
AC4648,21,12,-32.00774592,115.889335,Good form with good vigour,Could be better located but no problems,Existing,,Pinus pinaster, 
AC4649,9,13,-32.00776596,115.8915926,Bifurcation of trunk & good vigour,Could be better located but no problems,Existing,,Ficus microcarpa var.hillii, 
AC4650,21,10,-32.00774493,115.8890575,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster, 
AC4651,22,16,-32.00777788,115.892645,Good form with good vigour,Could be better located but no problems,Existing,,Pinus pinaster, 
AC4652,5,6,-32.00776596,115.8912056,Good vigour with average form,Perfect suitability,Existing,,Eucalyptus camaldulensis var. obtusa, 
AC4653,19,13,-32.0078374,115.8937193,Good form with good vigour,Could be better located but no problems,Existing,,Pinus pinaster, 
AC4654,9,8,-32.0077954,115.8944294,Poor form and poor vigour,Could be better located but no problems,Existing,,Eucalyptus scoparia, 
AC4655,2,3,-32.0077709,115.8913399,Good form with good vigour,Perfect suitability,Existing,,Acacia Species, 
AC4656,10,12,-32.00776701,115.8908607,Good form with good vigour,Perfect suitability,Existing,,Agonis flexuosa, 
AC4657,10,10,-32.00777172,115.8912049,Slight imperfections in form,Perfect suitability,Existing,,Eucalyptus caesia, 
AC4658,4,4,-32.00775166,115.8887548,Good vigour with average form,Perfect suitability,Existing,,Eucalyptus rudis, 
AC4659,17,13,-32.00779229,115.8928801,Good form with good vigour,"Minor problems, e.g. lifting paving",Existing,,Pinus pinaster, 
AC4660,8,8,-32.00775525,115.8887789,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus rudis, 
AC4661,19,14,-32.0078018,115.8938538,Good form with good vigour,Could be better located but no problems,Existing,,Pinus pinaster, 
AC4662,5,5,-32.00867694,115.889599,Good form with good vigour,Could be better located but no problems,Removed,,Eucalyptus gomphocephala, 
AC4663,2,4,-32.00784658,115.8936561,Good vigour with average form,Could be better located but no problems,Existing,,Callistemon viminalis, 
AC4664,2,3,-32.00785283,115.8936682,Good form with good vigour,Perfect suitability,Existing,,Callistemon viminalis, 
AC4665,20,10,-32.00776463,115.8887502,Good form with average vigour,Perfect suitability,Existing,,Pinus pinaster, 
AC4666,1,2,-32.0078147,115.8944717,Slight imperfections in form,Perfect suitability,Existing,,Banksia grandis, 
AC4667,5,3,-32.00781634,115.8944868,Poor form and poor vigour,Could be better located but no problems,Existing,,Eucalyptus scoparia, 
AC4668,21,10,-32.0077697,115.8889095,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster, 
AC4669,10,6,-32.00871455,115.8936045,Good vigour with average form,Could be better located but no problems,Removed,,Corymbia maculata, 
AC4670,20,20,-32.00779431,115.8912731,Good form with good vigour,Could be better located but no problems,Existing,,Eucalyptus grandis, 
AC4671,6,2,-32.00777444,115.8887678,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus rudis, 
AC4672,6,4,-32.00868983,115.8906325,Good form with good vigour,Perfect suitability,Removed,,Eucalyptus nicholii, 
AC4673,1.5,1,-32.0077734,115.8938976,Perfect form and excellent vigour,Could be better located but no problems,Existing,,Xanthorrhoea preissii, 
AC4674,10,8,-32.00777504,115.8886472,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus rudis, 
AC4675,19,14,-32.00786611,115.8936824,Good form with good vigour,Could be better located but no problems,Existing,,Pinus pinaster, 
AC4676,8,5,-32.00777868,115.8887239,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus rudis, 
AC4677,4,7,-32.00781729,115.8926568,Good form with good vigour,Could be better located but no problems,Existing,,Agonis flexuosa, 
AC4678,2,1,-32.00783444,115.8944653,Perfect form and excellent vigour,Perfect suitability,Existing,,Eucalyptus caesia ssp. magna, 
AC4679,7,6,-32.00778517,115.8886822,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus rudis, 
AC4680,4,6,-32.007809,115.8912706,Good form with good vigour,Perfect suitability,Existing,,Acacia baileyana purpurea, 
AC4681,4,5,-32.00780997,115.8913257,Slightly reduced vigour,Perfect suitability,Existing,,Acacia podalyriifolia, 
AC4682,21,10,-32.00779006,115.8888427,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster, 
AC4683,24,17,-32.00867037,115.8897665,Good form with good vigour,Perfect suitability,Removed,,Eucalyptus gomphocephala, 
AC4684,11,12,-32.0078157,115.8913677,Slight imperfections in form,Could be better located but no problems,Existing,,Pinus pinaster, 
AC4685,21,18,-32.00779912,115.8889636,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster, 
AC4686,7,5,-32.00779719,115.888711,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus rudis, 
AC4687,10,16,-32.00783294,115.8927597,Bifurcation of trunk & excellent vigour,"Minor problems, e.g. lifting paving",Existing,,Agonis flexuosa, 
AC4688,21,15,-32.00780133,115.8891404,Good form with average vigour,Perfect suitability,Existing,,Pinus pinaster, 
AC4689,3,3,-32.00866649,115.8929543,Good form with good vigour,Perfect suitability,Removed,,Eucalyptus caesia ssp. magna, 
AC4690,4,4,-32.008649,115.8929031,Good form with good vigour,Perfect suitability,Removed,,Eucalyptus caesia ssp. magna, 
AC4691,21,13,-32.0078044,115.8892435,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster, 
AC4692,19,13,-32.00785709,115.8939569,Good form with average vigour,Could be better located but no problems,Existing,,Pinus pinaster, 
AC4693,10,12,-32.00782134,115.8909245,Good form with good vigour,Perfect suitability,Existing,,Agonis flexuosa, 
AC4694,20,14,-32.00780381,115.888675,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster, 
AC4695,25,15,-32.00865544,115.8896743,Good form with good vigour,Perfect suitability,Removed,,Eucalyptus gomphocephala, 
AC4696,2,2,-32.00784877,115.8935959,Good form with average vigour,Could be better located but no problems,Existing,,Callistemon viminalis, 
AC4697,12,10,-32.00785752,115.8944451,Slight imperfections & slightly reduced vigour,Could be better located but no problems,Existing,,Eucalyptus scoparia, 
AC4698,1,1,-32.0078579,115.8944768,Perfect form and excellent vigour,Perfect suitability,Existing,,Banksia grandis, 
AC4699,3,6,-32.00782943,115.8911764,Slight imperfections in form,Perfect suitability,Existing,,Banksia species, 
AC4700,9,6,-32.00781515,115.8894533,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus nicholii, 
AC4701,8,3,-32.00781606,115.8894025,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus nicholii, 
AC4702,1,1,-32.007828,115.8906793,Good vigour with average form,Perfect suitability,Existing,,Agonis flexuosa, 
AC4703,22,15,-32.00784146,115.8920937,Good form with good vigour,Could be better located but no problems,Existing,,Eucalyptus grandis, 
AC4704,8,6,-32.00889577,115.8903761,Good form with good vigour,Perfect suitability,Removed,,Eucalyptus nicholii, 
AC4705,20,14,-32.00781159,115.888624,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster, 
AC4706,22,18,-32.00784281,115.8921259,Good form with good vigour,"Minor problems, e.g. lifting paving",Existing,,Eucalyptus grandis, 
AC4707,23,20,-32.00784869,115.8923975,Good form with good vigour,Could be better located but no problems,Existing,,Eucalyptus grandis, 
AC4708,4,7,-32.00783771,115.8910077,Good form with good vigour,Perfect suitability,Existing,,Tipuana tipu, 
AC4710,4,4,-32.00893307,115.8929787,Good form with average vigour,"Minor problems, e.g. lifting paving",Removed,,Eucalyptus caesia ssp. magna, 
AC4711,22,11,-32.00782218,115.8888592,Good form with good vigour,Perfect suitability,Existing,,Pinus pinaster, 
AC4712,10,11,-32.00880558,115.8905537,Bifurcation of trunk & average vigour,Perfect suitability,Removed,,Eucalyptus globulus, 
AC4713,6,4,-32.00783068,115.88952,Good vigour with average form,Perfect suitability,Existing,,Eucalyptus nicholii, 
AC4714,9,10,-32.00784945,115.8916311,Bifurcation of trunk & good vigour,Could be better located but no problems,Existing,,Ficus microcarpa var.hillii, 
AC4715,6,18,-32.00785923,115.8929954,Bifurcation of trunk & excellent vigour,"Minor problems, e.g. lifting paving",Existing,,Eucalyptus camaldulensis var. obtusa, 
AC4716,2,3,-32.00781399,115.8908355,Good form with average vigour,Could be better located but no problems,Existing,,Agonis flexuosa, 
AC4717,8,5,-32.00785135,115.8909532,Good form with good vigour,Perfect suitability,Existing,,Ficus microcarpa var.hillii, 
AC4718,4,3,-32.00788257,115.894489,Good form with average vigour,Could be better located but no problems,Existing,,Callistemon viminalis, 
AC4719,22,20,-32.00786449,115.8920941,Good form with good vigour,"Minor problems, e.g. lifting paving",Existing,,Eucalyptus grandis, 
AC4720,22,19,-32.00788068,115.8929145,Good form with good vigour,"Minor problems, e.g. lifting paving",Existing,,Pinus pinaster, 
AC4721,2.5,3,-32.0078539,115.890594,Bifurcation of trunk & good vigour,Perfect suitability,Existing,,Agonis flexuosa, 
AC4722,19,10,-32.00788048,115.8935899,Good form with average vigour,Could be better located but no problems,Existing,,Pinus pinaster, 
AC4723,3,3,-32.00789001,115.894446,Good form with average vigour,Could be better located but no problems,Existing,,Callistemon viminalis, 
AC4724,3,4,-32.0078464,115.8894233,Good form with good vigour,Perfect suitability,Existing,,Agonis flexuosa, 
AC4726,14,5,-32.00784546,115.8887894,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus rudis, 
AC4727,4,5,-32.00786851,115.891337,Slight imperfections in form,Perfect suitability,Existing,,Eucalyptus forrestiana, 
AC4729,3,3,-32.00789768,115.8944637,Good form with average vigour,Could be better located but no problems,Existing,,Callistemon viminalis, 
AC4730,1.8,1,-32.00871512,115.8900594,Good form with good vigour,Perfect suitability,Removed,,Acacia Species, 
AC4731,10,15,-32.00788407,115.8927159,Good form with good vigour,"Minor problems, e.g. lifting paving",Existing,,Agonis flexuosa, 
AC4733,6,7,-32.00788945,115.890247,Bifurcation of trunk & good vigour,Perfect suitability,Existing,,Agonis flexuosa, 
AC4734,4,3,-32.00785796,115.8894767,Good form with good vigour,Perfect suitability,Existing,,Agonis flexuosa, 
AC4735,14,11,-32.00790221,115.8944696,Slight imperfections & slightly reduced vigour,Could be better located but no problems,Existing,,Eucalyptus scoparia, 
AC4736,3,3,-32.00790475,115.894486,Good form with average vigour,Could be better located but no problems,Existing,,Callistemon viminalis, 
AC4737,5,7,-32.00871383,115.8957443,Bifurcation of trunk & good vigour,Species unsuited or causes problems,Removed,,Callistemon viminalis, 
AC4738,5,6,-32.00788486,115.8903292,Bifurcation of trunk & good vigour,Perfect suitability,Existing,,Agonis flexuosa, 
AC4739,7,7,-32.0078567,115.8886978,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus rudis, 
AC4741,3,3,-32.00788064,115.8913257,Slight imperfections in form,Perfect suitability,Existing,,Acacia baileyana, 
AC4742,10,10,-32.00785904,115.8888198,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus rudis, 
AC4743,3,3,-32.00790941,115.8944559,Good form with good vigour,Could be better located but no problems,Existing,,Callistemon viminalis, 
AC4744,8,10,-32.007903,115.8929496,Slight imperfections in form,Could be better located but no problems,Existing,,Casuarina equisetifolia, 
AC4745,5,12,-32.00883714,115.8912233,Bifurcation of trunk & good vigour,Perfect suitability,Removed,,Acacia Species, 
AC4747,19,16,-32.00791176,115.8937488,Good form with good vigour,Could be better located but no problems,Existing,,Pinus pinaster, 
AC4748,1,1,-32.00872907,115.8957598,Good form with good vigour,Perfect suitability,Removed,,Callistemon viminalis, 
AC4749,5,8,-32.0089416,115.8912208,Good form with good vigour,Perfect suitability,Removed,,Acacia Species, 
AC4750,6,5,-32.00788402,115.8911754,Good form with poor vigour,Perfect suitability,Existing,,Eucalyptus erythrocorys, 
AC4751,3,4,-32.00788682,115.8913019,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus erythrocorys, 
AC4752,10,4,-32.00786522,115.8887809,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus rudis, 
AC4753,1.8,4,-32.00790348,115.8900074,Good form with good vigour,Perfect suitability,Existing,,Agonis flexuosa, 
AC4754,17,12,-32.00788146,115.8938803,Good vigour with average form,Could be better located but no problems,Existing,,Eucalyptus sideroxylon, 
AC4755,5,9,-32.00788772,115.8909952,Good form with good vigour,Perfect suitability,Existing,,Tipuana tipu, 
AC4756,13,20,-32.00790013,115.8921689,Bifurcation of trunk & good vigour,Could be better located but no problems,Existing,,Ficus microcarpa var.hillii, 
AC4757,2,3,-32.00787871,115.8896218,Bifurcation of trunk & good vigour,Perfect suitability,Existing,,Agonis flexuosa, 
AC4758,3,4,-32.00789459,115.8913919,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus caesia, 
AC4759,4,2,-32.00792193,115.894489,Slight imperfections & slightly reduced vigour,Could be better located but no problems,Existing,,Agonis flexuosa 'After Dark', 
AC4760,2,5,-32.007902,115.8901558,Bifurcation of trunk & good vigour,Perfect suitability,Existing,,Agonis flexuosa, 
AC4761,3,2.5,-32.00788371,115.8896777,Good form with average vigour,Perfect suitability,Existing,,Agonis flexuosa, 
AC4762,2,3,-32.00790744,115.8898815,Bifurcation of trunk & good vigour,Perfect suitability,Existing,,Agonis flexuosa, 
AC4763,14,12,-32.00787531,115.8886669,Good form with good vigour,Perfect suitability,Existing,,Eucalyptus camaldulensis var. obtusa, 
AC4764,5,3,-32.00789777,115.8912026,Good form with average vigour,Perfect suitability,Existing,,Eucalyptus erythrocorys, 
